Unnamed: 0,adapter_dir,prompt_len,output_len,request_latency,first_token_latency,req_time,interaction_id,req_id,sys_len,app,input99app,sys99app,output99app,priorityfactor,app_limit,llmcalls,llmcalls_made,throughput,service_received,inputratio,sysratio,outratio,service_ratio,tokenpersec
6890,dummy-lora-7b-rank-8-885,181,4,249.80628728866577,249.71874833106995,53.0,53195,7449,0,2,9818,1,359,1,2000,10,9,45.69394141598464,0.46516031564490185,0.018435526583825627,0.0,0.011142061281337047,0.040719649146499726,2159.0387319052743
6891,dummy-lora-7b-rank-8-14,1917,5,249.83355903625488,249.7184021472931,53.0,238285,7451,0,2,59911,1,1932,1,2000,1,1,43.4190263828589,0.3228069694770357,0.03199746290330657,0.0,0.002587991718426501,0.03717344634015957,16733.692767953824
6892,dummy-lora-7b-rank-8-14,666,92,260.80816888809204,249.71667408943176,53.0,238284,7452,0,2,59911,1,1932,1,2000,1,1,8.294643929428927,0.009588841416605662,0.011116489459364724,0.0,0.047619047619047616,0.10635458469745995,76.63529717407161
6893,dummy-lora-7b-rank-8-44,44,1,249.71597862243647,249.7154643535614,53.0,40795,7454,0,2,18182,1,501,1,2000,2,1,1944.5081133350054,12.468170016108031,0.0024199758002419977,0.0,0.001996007984031936,0.006411991768305869,89447.37321341025
6894,dummy-lora-7b-rank-8-14,216,10,249.97017288208008,249.71519827842712,53.0,6434,7457,0,2,3510,1,263,1,2000,1,1,39.21959229167388,0.539599187306329,0.06153846153846154,0.0,0.03802281368821293,0.13758408891488738,925.5823780835034
6895,dummy-lora-7b-rank-8-14,14,1,249.71426796913147,249.71400213241577,53.0,6435,7458,0,2,3510,1,263,1,2000,1,1,3761.7076233183857,43.610103652522795,0.003988603988603989,0.0,0.0038022813688212928,0.011593166726246575,60187.32197309417
6896,dummy-lora-7b-rank-8-14,166,11,249.99354457855225,249.71283411979675,53.0,6436,7459,0,2,3510,1,263,1,2000,1,1,39.18628486009249,0.4664722432788705,0.0472934472934473,0.0,0.04182509505703422,0.13094363740751574,669.7292321543081
6897,dummy-lora-7b-rank-8-14,134,17,251.173543214798,249.7119743824005,53.0,6437,7461,0,2,3510,1,263,1,2000,1,1,11.631337247465789,0.11457154873908885,0.038176638176638175,0.0,0.06463878326996197,0.16745420471656214,114.94497985730897
6898,dummy-lora-7b-rank-8-1141,366,12,251.03520584106445,249.71075963974,53.0,29283,7463,0,2,4476,1,400,1,2000,1,1,9.06039066592501,0.1070405403069961,0.08176943699731903,0.0,0.03,0.14176943699731903,294.46269664256283
6899,dummy-lora-7b-rank-8-1142,144,13,251.06041169166565,249.70860028266907,53.0,29286,7464,0,2,4476,1,400,1,2000,1,1,9.61672605622525,0.07188249864052056,0.032171581769437,0.0,0.0325,0.097171581769437,125.75718688909943
6900,dummy-lora-7b-rank-8-1143,363,15,251.11473941802976,249.70851826667783,53.0,29287,7465,0,2,4476,1,400,1,2000,1,1,10.666885493493773,0.11100614975132707,0.08109919571045576,0.0,0.0375,0.15609919571045577,279.47239992953683
6901,dummy-lora-7b-rank-8-1144,296,35,253.50486612319943,249.70724177360532,53.0,29285,7467,0,2,4476,1,400,1,2000,1,1,9.216288073290015,0.06349508309397366,0.06613047363717604,0.0,0.0875,0.24113047363717605,96.37604099497557
6902,dummy-lora-7b-rank-8-14,1725,62,258.16571593284607,250.9997148513794,53.0,238288,7468,0,2,59911,1,1932,1,2000,1,1,8.651966319172029,0.012974447358475623,0.028792709185291514,0.0,0.032091097308488616,0.09297490380226875,258.0239632927271
6903,dummy-lora-7b-rank-8-1145,143,16,251.138708114624,249.70509576797485,53.0,29284,7469,0,2,4476,1,400,1,2000,1,1,11.160618166687565,0.07808817234924885,0.03194816800714924,0.0,0.04,0.11194816800714924,122.06926119814524
6904,dummy-lora-7b-rank-8-14,1870,22,253.41669535636905,250.99739289283752,53.0,238289,7470,0,2,59911,1,1932,1,2000,1,1,9.093530193775768,0.022315230871448766,0.03121296589941747,0.0,0.011387163561076604,0.05398729302157068,791.1371268584918
6905,dummy-lora-7b-rank-8-14,959,42,256.0373158454895,250.99622631073,53.0,238292,7473,0,2,59911,1,1932,1,2000,1,1,8.331532243258161,0.011800095519799936,0.016007077164460617,0.0,0.021739130434782608,0.059485338034025836,206.89971737424435
6906,dummy-lora-7b-rank-8-976,790,10,249.9569833278656,249.70195698738095,53.0,40796,7474,0,2,18182,1,501,1,2000,2,1,39.21163586865645,0.3269063306423537,0.04344956550434496,0.0,0.01996007984031936,0.08336972518498367,3176.142505361173
6907,dummy-lora-7b-rank-8-1098,204,6,249.8443119525909,249.70073342323303,53.0,40792,7475,0,2,18182,1,501,1,2000,4,2,41.78897796789998,0.2449668746908255,0.01121988780112199,0.0,0.011976047904191617,0.03517198360950523,1504.4032068443992
6908,dummy-lora-7b-rank-8-1097,263,6,249.84332704544067,249.69964146614075,53.0,40797,7476,0,2,18182,1,501,1,2000,4,1,41.7578439620284,0.26736817533817264,0.014464855351446485,0.0,0.011976047904191617,0.038416951159829724,1913.9011815929684
6909,dummy-lora-7b-rank-8-1128,1036,8,249.89780235290527,249.69873046875,53.0,40790,7477,0,2,18182,1,501,1,2000,2,2,40.186488583993636,0.4466505068131869,0.05697943020569794,0.0,0.015968063872255488,0.08891555795020892,5284.523248795163
6910,dummy-lora-7b-rank-8-14,1145,44,257.0742721557617,252.21765613555908,53.0,238293,7478,0,2,59911,1,1932,1,2000,1,1,9.059806214238067,0.013313866343173705,0.019111682328787703,0.0,0.022774327122153208,0.06466033657309411,253.88047868535313
6911,dummy-lora-7b-rank-8-14,152,1,252.21721529960632,252.2166624069214,53.0,112818,7479,0,2,1957,1,11,1,2000,1,1,1808.6692539887883,469.32812062904134,0.07766990291262135,0.0,0.09090909090909091,0.2594880847308032,278535.0651142734
6912,dummy-lora-7b-rank-8-855,533,66,257.1288812160492,249.6944580078125,53.0,147760,7480,0,2,39047,1,1325,1,2000,1,1,8.877622130372904,0.015236267124234646,0.01365021640586985,0.0,0.04981132075471698,0.11327285791530381,89.4487684348179
6913,dummy-lora-7b-rank-8-1068,1266,30,252.46361470222476,249.69390988349917,53.0,147761,7481,0,2,39047,1,1325,1,2000,1,1,10.831479151559476,0.028055511033801717,0.03242246523420493,0.0,0.022641509433962263,0.07770548410212946,478.75137849892883
6914,dummy-lora-7b-rank-8-30,471,3,249.75207233428955,249.6928322315216,53.0,161955,7482,0,2,24866,1,590,1,2000,4,1,50.64137062272861,0.49140728573580766,0.018941526582482104,0.0,0.005084745762711864,0.029111018107905832,8051.977929013849
6915,dummy-lora-7b-rank-8-115,325,2,249.72264003753665,249.69177675247192,53.0,43233,7483,0,2,24866,1,590,1,2000,1,1,64.80191579754558,0.6431498290861539,0.01307005549746642,0.0,0.003389830508474576,0.019849716514415573,10659.915148696247
6916,dummy-lora-7b-rank-8-115,142,2,251.015242099762,250.98416709899905,53.0,43233,7484,0,2,24866,1,590,1,2000,1,1,64.36041676257116,0.4019394874916191,0.005710608863508405,0.0,0.003389830508474576,0.012490269880457558,4698.3104236676945
6917,dummy-lora-7b-rank-8-1133,357,3,251.04102396965027,250.982456445694,53.0,161954,7485,0,2,24866,1,590,1,2000,2,1,51.22292692858175,0.41877209651651165,0.014356953269524651,0.0,0.005084745762711864,0.02452644479494838,6197.974158358392
6918,dummy-lora-7b-rank-8-106,61,5,251.0944528579712,250.98132348060608,53.0,43233,7486,0,2,25718,1,1790,1,2000,1,1,44.19718482019983,0.07034840977224227,0.0023718796173885994,0.0,0.002793296089385475,0.00795847179615955,627.6000244468377
6919,dummy-lora-7b-rank-8-1146,78,1,250.98049926757807,250.9801139831543,53.0,161959,7487,0,2,24866,1,590,1,2000,4,1,2595.4851488977797,16.9398071273729,0.003136813319391941,0.0,0.001694915254237288,0.006526643827866517,207638.81191182238
6920,dummy-lora-7b-rank-8-1111,447,2,251.01017355918884,250.9791979789734,53.0,161958,7488,0,2,24866,1,590,1,2000,3,1,64.566990709739,0.7992106717031405,0.01797635325343843,0.0,0.003389830508474576,0.024756014270387584,14559.856405046143
6921,dummy-lora-7b-rank-8-30,1013,41,254.96502828598025,250.9786438941956,53.0,161821,7489,0,2,24866,1,590,1,2000,4,4,10.28500916381648,0.04508381299469159,0.040738357596718414,0.0,0.06949152542372881,0.17972140844417606,274.6850008385133
6922,dummy-lora-7b-rank-8-1109,357,3,251.0351824760437,250.97663235664368,53.0,161951,7490,0,2,24866,1,590,1,2000,5,4,51.23815341013206,0.4188965803362333,0.014356953269524651,0.0,0.005084745762711864,0.02452644479494838,6199.816562625979
6923,dummy-lora-7b-rank-8-1125,785,4,251.061448097229,250.9756019115448,53.0,161944,7491,0,2,24866,1,590,1,2000,4,2,46.59496479802258,0.5256906016851203,0.03156921097080351,0.0,0.006779661016949152,0.045128533004701814,9237.451771207976
6924,dummy-lora-7b-rank-8-1126,1051,1,250.97431302070615,250.97393321990967,53.0,161948,7492,0,2,24866,1,590,1,2000,3,2,2632.959196681653,120.21138352687001,0.04226654870103756,0.0,0.001694915254237288,0.04565637920951214,2772506.0341057805
6925,dummy-lora-7b-rank-8-1132,65,1,250.973491191864,250.97335076332087,53.0,161956,7493,0,2,24866,1,590,1,2000,3,1,7121.059419867924,42.75371283781451,0.002614011099493284,0.0,0.001694915254237288,0.00600384160796786,477110.9811311509
6926,dummy-lora-7b-rank-8-30,447,2,251.00209856033325,250.9713287353516,53.0,161955,7494,0,2,24866,1,590,1,2000,4,2,64.99874475048233,0.8045549263001103,0.01797635325343843,0.0,0.003389830508474576,0.024756014270387584,14657.216941233764
6927,dummy-lora-7b-rank-8-115,502,4,251.056658744812,250.97129368782043,53.0,43233,7495,0,2,24866,1,590,1,2000,1,1,46.857580150092026,0.395331907719474,0.020188208799163516,0.0,0.006779661016949152,0.03374753083306182,5974.341469136733
6928,dummy-lora-7b-rank-8-1105,579,10,251.22054076194763,250.96957564353943,53.0,161929,7496,0,2,24866,1,590,1,2000,3,3,39.846174892459224,0.2278528267618218,0.023284806563178637,0.0,0.01694915254237288,0.0571831116479244,2386.7858760583076
6929,dummy-lora-7b-rank-8-14,168,1,252.19543647766116,252.1946811676025,53.0,112825,7497,0,2,1957,1,11,1,2000,1,1,1323.9595958599568,354.3761411875817,0.0858456821665815,0.0,0.09090909090909091,0.26766386398476333,225073.13129619267
6930,dummy-lora-7b-rank-8-14,145,1,252.19509744644165,252.1945462226868,53.0,112824,7498,0,2,1957,1,11,1,2000,1,1,1814.1453288132625,464.2600741595328,0.0740929994890138,0.0,0.09090909090909091,0.2559111813071956,266679.3633355496
6931,dummy-lora-7b-rank-8-804,391,11,251.2456841468811,250.96687507629397,53.0,161930,7499,0,2,24866,1,590,1,2000,3,3,39.4535227165876,0.19013878434414175,0.015724282152336524,0.0,0.01864406779661017,0.053012417745556865,1481.300443813698
6932,dummy-lora-7b-rank-8-1132,655,1,250.9656810760498,250.9653091430664,53.0,161956,7500,0,2,24866,1,590,1,2000,3,2,2688.6564102564103,79.9364955714127,0.026341188771816938,0.0,0.001694915254237288,0.029731019280291513,1766447.2615384615
6933,dummy-lora-7b-rank-8-346,410,3,251.0232973098755,250.96474027633667,53.0,161957,7501,0,2,24866,1,590,1,2000,2,1,51.232103450241446,0.4552462380500869,0.0164883777044961,0.0,0.005084745762711864,0.026657869229919827,7104.185011766814
6934,dummy-lora-7b-rank-8-30,561,4,251.0493187904358,250.96309280395508,53.0,161943,7502,0,2,24866,1,590,1,2000,2,2,46.38972731143788,0.4189021207472483,0.022560926566395884,0.0,0.006779661016949152,0.03612024860029419,6598.938710052038
6935,dummy-lora-7b-rank-8-115,323,2,250.99294185638428,250.9618544578552,53.0,43233,7503,0,2,24866,1,590,1,2000,1,1,64.33474959730295,0.6359260130811032,0.01298962438671278,0.0,0.003389830508474576,0.01976928540366193,10518.73155915903
6936,dummy-lora-7b-rank-8-105,64,8,251.15774273872373,250.9608464241028,53.0,43233,7504,0,2,25718,1,1790,1,2000,1,1,40.630521781996926,0.05803601221623335,0.002488529434637219,0.0,0.004469273743016759,0.011427076920670739,406.30521781996924
6937,dummy-lora-7b-rank-8-14,131,1,252.1876745223999,252.18713402748108,53.0,112820,7505,0,2,1957,1,11,1,2000,1,1,1850.1561535068372,460.23998708733745,0.06693919264179868,0.0,0.09090909090909091,0.2487573744599805,246070.76841640935
6938,dummy-lora-7b-rank-8-105,64,8,251.15580129623413,250.9590995311737,53.0,43233,7506,0,2,25718,1,1790,1,2000,1,1,40.670707746534354,0.05809341322972092,0.002488529434637219,0.0,0.004469273743016759,0.011427076920670739,406.70707746534356
6939,dummy-lora-7b-rank-8-14,105,1,252.18520188331604,252.1846570968628,53.0,112821,7507,0,2,1957,1,11,1,2000,1,1,1835.5816192560176,432.2275852654226,0.05365355135411344,0.0,0.09090909090909091,0.23547173317229525,196407.23326039387
6940,dummy-lora-7b-rank-8-14,123,1,252.1830759048462,252.1823525428772,53.0,112822,7508,0,2,1957,1,11,1,2000,1,1,1382.4337508239946,338.2393536298593,0.0628513030148186,0.0,0.09090909090909091,0.24466948483300044,172804.21885299933
6941,dummy-lora-7b-rank-8-14,133,1,252.1827545166016,252.1822464466095,53.0,112823,7509,0,2,1957,1,11,1,2000,1,1,1968.2327544652128,491.62389189201696,0.06796116504854369,0.0,0.09090909090909091,0.2497793468667255,265711.42185280373
6942,dummy-lora-7b-rank-8-30,562,4,251.0401711463928,250.9542639255524,53.0,161955,7510,0,2,24866,1,590,1,2000,4,3,46.56186011920233,0.42092461846544577,0.0226011421217727,0.0,0.006779661016949152,0.03616046415567101,6635.065066986332
6943,dummy-lora-7b-rank-8-153,441,1,250.9525752067566,250.95222806930545,53.0,4518,7511,0,2,62016,1,565,1,2000,2,1,2880.703296939153,30.682057165601595,0.007111068111455108,0.0,0.0017699115044247787,0.010650891120304665,1276151.5605440447
6944,dummy-lora-7b-rank-8-1109,364,2,250.98196387290955,250.9512236118317,53.0,161951,7512,0,2,24866,1,590,1,2000,5,3,65.06125614661576,0.6967449990053189,0.01463846215716239,0.0,0.003389830508474576,0.021418123174111542,11971.271130977299
6945,dummy-lora-7b-rank-8-115,353,2,250.98179483413696,250.95044684410092,53.0,43233,7513,0,2,24866,1,590,1,2000,1,1,63.79994371890202,0.6691259006032536,0.014196091048017372,0.0,0.003389830508474576,0.020975752064966526,11388.28995382401
6946,dummy-lora-7b-rank-8-115,889,2,250.98081016540527,250.9497253894806,53.0,43233,7514,0,2,24866,1,590,1,2000,1,1,64.34017748257004,1.3682353654404271,0.03575162872999276,0.0,0.003389830508474576,0.04253128974694191,28727.889245967526
6947,dummy-lora-7b-rank-8-115,469,2,250.97968220710757,250.94830632209775,53.0,43233,7516,0,2,24866,1,590,1,2000,1,1,63.743221884383,0.8172122150706052,0.018861095471728463,0.0,0.003389830508474576,0.025640756488677616,15075.271975656578
6948,dummy-lora-7b-rank-8-734,751,1,251.333899974823,251.33336520195007,54.0,161977,7517,0,2,24866,1,590,1,2000,3,2,1869.9527418635755,62.8149150736552,0.030201882087991634,0.0,0.001694915254237288,0.03359171259646621,1408074.4146232724
6949,dummy-lora-7b-rank-8-1147,240,1,251.3333022594452,251.33275890350345,54.0,161978,7518,0,2,24866,1,590,1,2000,4,1,1840.4142168580054,24.001879425577087,0.009651733290436742,0.0,0.001694915254237288,0.013041563798911318,445380.24047963734
6950,dummy-lora-7b-rank-8-1134,654,8,251.5266163349152,251.33222198486328,54.0,161960,7519,0,2,24866,1,590,1,2000,4,2,41.15345943883551,0.2748002566431191,0.026300973216440118,0.0,0.013559322033898305,0.05341961728423673,3446.602228002474
6951,dummy-lora-7b-rank-8-1107,1563,1,251.33227252960205,251.33169531822205,54.0,161927,7520,0,2,24866,1,590,1,2000,4,3,1732.4675753820736,114.7703351965851,0.06285691305396927,0.0,0.001694915254237288,0.06624674356244385,2711311.755472945
6952,dummy-lora-7b-rank-8-195,1542,38,255.31350588798523,251.33121061325076,54.0,161804,7521,0,2,24866,1,590,1,2000,4,4,9.542235665217909,0.04791858276401009,0.06201238639105606,0.0,0.06440677966101695,0.19082594571308995,406.2983501663836
6953,dummy-lora-7b-rank-8-734,199,1,251.3317108154297,251.33116388320923,54.0,161977,7522,0,2,24866,1,590,1,2000,3,1,1828.3801220575415,20.830233806486945,0.008002895519987131,0.0,0.001694915254237288,0.011392726028461708,367504.4045335658
6954,dummy-lora-7b-rank-8-831,1455,25,253.9274435043335,251.32938504219052,54.0,161884,7523,0,2,24866,1,590,1,2000,4,4,9.62257022475895,0.05514094385196074,0.058513633073272744,0.0,0.0423728813559322,0.14325939578513713,579.2787275304888
6955,dummy-lora-7b-rank-8-1062,875,49,256.32720494270325,251.32954001426697,54.0,161871,7524,0,2,24866,1,590,1,2000,3,3,9.804578878666767,0.04027687104924685,0.035188610954717287,0.0,0.08305084745762711,0.20129030586997151,194.6909234478115
6956,dummy-lora-7b-rank-8-362,432,2,251.35920310020447,251.32878184318545,54.0,161976,7525,0,2,24866,1,590,1,2000,4,3,65.74350293118779,0.7939442122539118,0.017373119922786135,0.0,0.003389830508474576,0.02415278093973529,14332.083638998938
6957,dummy-lora-7b-rank-8-321,322,3,251.3854992389679,251.3278386592865,54.0,43233,7527,0,2,24866,1,590,1,2000,1,1,52.028613249753974,0.40094810847381634,0.012949408831335961,0.0,0.005084745762711864,0.02311890035675969,5688.461715306435
6958,dummy-lora-7b-rank-8-14,1731,35,255.22622394561768,251.32740712165835,54.0,238296,7528,0,2,59911,1,1932,1,2000,1,1,8.977082427908691,0.016703719291642716,0.028892857738979486,0.0,0.018115942028985508,0.0651247417969505,461.9350129332443
6959,dummy-lora-7b-rank-8-346,1210,1,251.3264672756195,251.32595205307007,54.0,161945,7529,0,2,24866,1,590,1,2000,4,3,1940.9088385006942,101.02557151497874,0.048660822005951905,0.0,0.001694915254237288,0.05205065251442648,2352381.512262841
6960,dummy-lora-7b-rank-8-934,561,9,251.54740858078003,251.3251438140869,54.0,161748,7530,0,2,24866,1,590,1,2000,3,3,40.4922477543481,0.2387665932493066,0.022560926566395884,0.0,0.015254237288135594,0.053069401142667075,2605.0012721963944
6961,dummy-lora-7b-rank-8-115,501,2,251.3544728755951,251.324054479599,54.0,43233,7531,0,2,24866,1,590,1,2000,1,1,65.74968648106345,0.8852424126569273,0.020147993243786695,0.0,0.003389830508474576,0.02692765426073585,16601.795836468522
6962,dummy-lora-7b-rank-8-30,67,1,251.32373762130737,251.32320141792297,54.0,161981,7533,0,2,24866,1,590,1,2000,5,1,1864.9639839928857,11.346949489206075,0.0026944422102469236,0.0,0.001694915254237288,0.0060842727187215,128682.51489550911
6963,dummy-lora-7b-rank-8-115,468,1,251.3219928741455,251.32148718833923,54.0,43233,7534,0,2,24866,1,590,1,2000,1,1,1977.5124941065535,43.92195736807653,0.018820879916351646,0.0,0.001694915254237288,0.02221071042482622,929430.8722300802
6964,dummy-lora-7b-rank-8-115,140,1,252.48065161705017,252.48031759262085,54.0,43233,7535,0,2,24866,1,590,1,2000,1,1,2993.793004996431,27.004037637478422,0.005630177752754766,0.0,0.001694915254237288,0.009020008261229341,425118.6067094932
6965,dummy-lora-7b-rank-8-115,324,1,252.479318857193,252.47896575927732,54.0,43233,7536,0,2,24866,1,590,1,2000,1,1,2832.0756243500273,46.501748442903235,0.0130298399420896,0.0,0.001694915254237288,0.016419670450564177,923256.6535381089
6966,dummy-lora-7b-rank-8-1146,457,3,252.53818702697757,252.4778027534485,54.0,161980,7537,0,2,24866,1,590,1,2000,3,2,49.68180992614237,0.4727721087657301,0.018378508807206626,0.0,0.005084745762711864,0.028548000332630354,7667.559331934639
6967,dummy-lora-7b-rank-8-1123,629,5,252.59449553489685,252.47726011276245,54.0,161947,7538,0,2,24866,1,590,1,2000,3,3,42.64922588215675,0.3603410650576485,0.025295584332019627,0.0,0.00847457627118644,0.04224473687439251,5450.571067739633
6968,dummy-lora-7b-rank-8-1146,534,3,252.53601026535037,252.4757101535797,54.0,161980,7539,0,2,24866,1,590,1,2000,3,1,49.75115156353297,0.5247850653577655,0.021475106571221748,0.0,0.005084745762711864,0.03164459809664548,8955.207281435936
6969,dummy-lora-7b-rank-8-1148,66,1,252.4748091697693,252.47460627555847,54.0,161979,7540,0,2,24866,1,590,1,2000,3,1,4928.676850763807,29.789204625670088,0.002654226654870104,0.0,0.001694915254237288,0.00604405716334468,335150.0258519389
6970,dummy-lora-7b-rank-8-362,354,4,252.561470746994,252.47267746925357,54.0,161976,7541,0,2,24866,1,590,1,2000,4,4,45.04845526362483,0.31303753329785006,0.014236306603394193,0.0,0.006779661016949152,0.0277956286372925,4076.885201358047
