Unnamed: 0,adapter_dir,prompt_len,output_len,request_latency,first_token_latency,req_time,interaction_id,req_id,sys_len,app,input99app,sys99app,output99app,priorityfactor,app_limit,llmcalls,llmcalls_made,throughput,service_received,inputratio,sysratio,outratio,service_ratio,tokenpersec,avg_throughput,avg_service,avg_response,avg_serviceratio,avg_tokenpersec
6229,dummy-lora-7b-rank-8-1012,608,10,233.00043368339536,232.7548551559448,58.0,161814,8110,0,2,24866,1,590,1,2000,4,4,40.72017249966263,0.23759961165822505,0.02445105766910641,0.0,0.01694915254237288,0.05834936275385218,2557.226832978813,1777.1685803772964,26.153721456578285,202.63137695524426,0.04082300457788383,502887.51184573094
6230,dummy-lora-7b-rank-8-1195,64,1,232.7544345855713,232.7540340423584,58.0,162025,8111,0,2,24866,1,590,1,2000,4,1,2496.609523809524,14.888845599337388,0.0025737955441164644,0.0,0.001694915254237288,0.0059636260525910405,164776.22857142857,1832.7103412336967,63.08452388894533,245.4081191751692,0.07012122431708136,1416696.7807355383
6231,dummy-lora-7b-rank-8-1196,122,1,232.75336408615112,232.75303959846497,58.0,162024,8112,0,2,24866,1,590,1,2000,4,1,3081.7810433504774,25.56685081857559,0.00490629775597201,0.0,0.001694915254237288,0.008296128264446586,382140.84937545925,887.3048555083964,27.767396809551467,241.5275171824864,0.03161491843253203,617446.4189906396
6232,dummy-lora-7b-rank-8-1050,1330,1,232.75224423408508,232.7518899440765,58.0,161856,8113,0,2,24866,1,590,1,2000,4,3,2822.5464331517674,160.53661628414375,0.053486688651170275,0.0,0.001694915254237288,0.05687651915964485,3759631.848958154,842.434507571842,23.84729002958594,207.5041491985321,0.04290263609557397,523661.49317800923
6233,dummy-lora-7b-rank-8-1026,306,13,234.0910005569458,232.74719977378845,58.0,157217,8119,0,2,14995,1,287,1,2000,1,1,9.674053001707323,0.08260088709086491,0.020406802267422475,0.0,0.04529616724738676,0.110999136762196,247.06043050514086,12.71795555884314,0.10196604684003457,209.8371034860611,0.11323286623996617,225.456897735901
6234,dummy-lora-7b-rank-8-1197,1856,38,235.95203256607056,232.74627661705017,58.0,157218,8120,0,2,14995,1,287,1,2000,1,1,11.85367838484774,0.12121414108849779,0.12377459153051017,0.0,0.13240418118466898,0.38858295389984815,602.6659641980483,11.85367838484774,0.12121414108849779,232.74627661705017,0.38858295389984815,602.6659641980483
6235,dummy-lora-7b-rank-8-1198,64,1,234.0264446735382,234.02611827850345,58.0,162023,8126,0,2,24866,1,590,1,2000,4,1,3063.7720966875313,18.271191095007236,0.0025737955441164644,0.0,0.001694915254237288,0.0059636260525910405,202208.95838137704,796.7318216861194,23.82698041902817,240.79516087259566,0.032126230493751594,526917.4181393775
6236,dummy-lora-7b-rank-8-345,889,6,234.16534852981567,234.0251383781433,58.0,43233,8127,0,2,24866,1,590,1,2000,1,1,42.7929071357153,0.40004672352049236,0.03575162872999276,0.0,0.010169491525423728,0.05609061178084022,6426.068221546582,56.47206708226967,0.5651349111642389,134.09971737861633,0.03027961398519795,9405.47215697885
6237,dummy-lora-7b-rank-8-77,978,1,234.024418592453,234.02417612075809,58.0,161514,8128,0,2,24866,1,590,1,2000,4,3,4124.192724180572,176.18816778376996,0.039330813158529716,0.0,0.001694915254237288,0.042720643667004295,4041708.869696961,1625.4291086769763,35.4979695804843,142.7162895679474,0.04672895373115256,747623.6557342982
6238,dummy-lora-7b-rank-8-1196,795,6,234.16344738006592,234.02319598197937,58.0,162024,8129,0,2,24866,1,590,1,2000,4,2,42.7803222061106,0.3729756015917854,0.03197136652457171,0.0,0.010169491525423728,0.05231034957541916,5753.953336721875,887.3048555083964,27.767396809551467,241.5275171824864,0.03161491843253203,617446.4189906396
6239,dummy-lora-7b-rank-8-1067,542,3,234.07821917533877,234.02066493034363,58.0,162007,8131,0,2,24866,1,590,1,2000,4,3,52.12473902234377,0.5554120732946148,0.021796831014236306,0.0,0.005084745762711864,0.03196632253966003,9521.452328081463,1962.3398775295448,10.276198856351707,226.33081691605705,0.027302696028897074,92238.74492431423
6240,dummy-lora-7b-rank-8-30,662,2,234.04918146133423,234.01940751075745,58.0,162028,8132,0,2,24866,1,590,1,2000,4,2,67.17281251751668,1.1218651885064603,0.026622697659454676,0.0,0.003389830508474576,0.03340235867640383,22368.54656833305,995.3206924333103,24.296480081190747,139.2626671857304,0.058934873578522756,520773.0349463476
6241,dummy-lora-7b-rank-8-654,1355,9,234.2411196231842,234.01843690872192,58.0,162019,8133,0,2,24866,1,590,1,2000,4,2,40.41624883966685,0.38171149618467587,0.054492077535590766,0.0,0.015254237288135594,0.08500055211186196,6165.723295206954,864.1506940804063,21.92418725068172,161.84095358848572,0.04147939191718605,472818.63669553725
6242,dummy-lora-7b-rank-8-939,889,7,234.1850426197052,234.01743125915527,58.0,161745,8134,0,2,24866,1,590,1,2000,15,10,41.76327891518365,0.3548711859038769,0.03575162872999276,0.0,0.011864406779661017,0.059480442289314796,5387.46298005869,546.5286078225513,2.8744756055331147,211.02602892655594,0.04184838033030446,26502.037581761848
6243,dummy-lora-7b-rank-8-939,360,3,234.0736927986145,234.01610708236691,58.0,161745,8135,0,2,24866,1,590,1,2000,15,11,52.09625225640408,0.4280070313810087,0.014477599935655111,0.0,0.005084745762711864,0.024647091461078838,6355.742775281297,546.5286078225513,2.8744756055331147,211.02602892655594,0.04184838033030446,26502.037581761848
6244,dummy-lora-7b-rank-8-1199,530,1,234.0149247646332,234.0145211219788,58.0,162033,8136,0,2,24866,1,590,1,2000,4,1,2477.438865918488,61.202835200237296,0.02131424434971447,0.0,0.001694915254237288,0.024704074858189044,1317997.4766686356,395.09373100912273,9.159746428179208,242.49840763637,0.04842266439168764,193598.3187165185
6245,dummy-lora-7b-rank-8-939,890,7,234.18156743049624,234.01398372650144,58.0,161745,8137,0,2,24866,1,590,1,2000,15,12,41.77017116304386,0.35516972370139116,0.03579184428536958,0.0,0.011864406779661017,0.05952065784469161,5394.319247341665,546.5286078225513,2.8744756055331147,211.02602892655594,0.04184838033030446,26502.037581761848
6246,dummy-lora-7b-rank-8-1200,669,1,234.0132038593292,234.01289916038516,58.0,162032,8138,0,2,24866,1,590,1,2000,3,2,3281.928013131825,99.42284884351886,0.026904206547092416,0.0,0.001694915254237288,0.03029403705556699,2202173.696811455,2398.498431729044,41.84867854802143,236.0406641960144,0.032451135828151886,843233.1461016965
6247,dummy-lora-7b-rank-8-346,1048,53,237.87357926368716,234.01192355155945,58.0,161945,8139,0,2,24866,1,590,1,2000,4,4,13.724682869462177,0.05743829474167374,0.042145902034907104,0.0,0.08983050847457627,0.22180691898405963,298.8355477614972,1625.5466284514437,33.459809832931526,147.4525310539064,0.05039811818490982,697039.6631373155
6248,dummy-lora-7b-rank-8-1198,432,2,234.04009222984317,234.0102243423462,58.0,162034,8140,0,2,24866,1,590,1,2000,4,1,66.96154859303147,0.8086538072764644,0.017373119922786135,0.0,0.003389830508474576,0.02415278093973529,14597.61759328086,796.7318216861194,23.82698041902817,240.79516087259566,0.032126230493751594,526917.4181393775
6249,dummy-lora-7b-rank-8-1201,62,1,234.00988101959229,234.00963163375852,58.0,162036,8141,0,2,24866,1,590,1,2000,4,1,4009.8508599636602,23.590734296860557,0.002493364433362825,0.0,0.001694915254237288,0.005883194941837401,256630.45503767426,897.5348436474451,27.487122197193887,247.5751776099205,0.043331817865794556,609635.269150727
6250,dummy-lora-7b-rank-8-1198,447,2,234.0377893447876,234.0078818798065,58.0,162034,8142,0,2,24866,1,590,1,2000,4,2,66.87293628073778,0.827753682434332,0.01797635325343843,0.0,0.003389830508474576,0.024756014270387584,15079.84713130637,796.7318216861194,23.82698041902817,240.79516087259566,0.032126230493751594,526917.4181393775
6251,dummy-lora-7b-rank-8-1195,533,2,234.03716659545896,234.0074143409729,58.0,162035,8143,0,2,24866,1,590,1,2000,4,2,67.221796618383,0.9483164392136341,0.021434891015844927,0.0,0.003389830508474576,0.02821455203279408,18049.052392035832,1832.7103412336967,63.08452388894533,245.4081191751692,0.07012122431708136,1416696.7807355383
6252,dummy-lora-7b-rank-8-1182,607,8,234.20111846923828,234.00582337379456,58.0,162022,8144,0,2,24866,1,590,1,2000,3,3,40.963650325285336,0.2638544816727077,0.02441084211372959,0.0,0.013559322033898305,0.051529486181526196,3190.0442690815953,2815.2354138521387,45.28032700338793,232.2726873755455,0.044792591921998366,891190.7913272416
6253,dummy-lora-7b-rank-8-981,172,4,234.0901074409485,234.004700422287,58.0,29298,8145,0,2,4476,1,400,1,2000,1,1,46.8345583616909,0.6841026420213028,0.03842716711349419,0.0,0.01,0.05842716711349419,2107.5551262760905,44.975801821478825,0.876101586960926,204.48002421855927,0.10352993744414656,3004.823862115366
6254,dummy-lora-7b-rank-8-1202,516,15,235.23853278160092,234.0035176277161,58.0,29299,8146,0,2,4476,1,400,1,2000,1,1,12.145599957066436,0.15407219963410013,0.11528150134048257,0.0,0.0375,0.19028150134048255,442.0998384372183,12.145599957066436,0.15407219963410013,234.0035176277161,0.19028150134048255,442.0998384372183
6255,dummy-lora-7b-rank-8-1195,455,2,234.0331983566284,234.0032706260681,58.0,162035,8147,0,2,24866,1,590,1,2000,4,1,66.82765323518633,0.8379432133309231,0.01829807769645299,0.0,0.003389830508474576,0.02507773871340214,15336.946417475265,1832.7103412336967,63.08452388894533,245.4081191751692,0.07012122431708136,1416696.7807355383
6256,dummy-lora-7b-rank-8-939,890,7,234.16950798034668,234.0016598701477,58.0,161745,8149,0,2,24866,1,590,1,2000,15,9,41.70437183774002,0.3546102352545595,0.03579184428536958,0.0,0.011864406779661017,0.05952065784469161,5385.821734473854,546.5286078225513,2.8744756055331147,211.02602892655594,0.04184838033030446,26502.037581761848
6257,dummy-lora-7b-rank-8-1048,1513,38,236.6480324268341,234.00041723251343,58.0,161850,8150,0,2,24866,1,590,1,2000,4,4,14.352538874045095,0.07163416157075832,0.060846135285128285,0.0,0.06440677966101695,0.18965969460716217,600.1627439699383,580.9027378918058,15.080786871249378,211.85698575443692,0.0601447958449981,325997.499987569
6258,dummy-lora-7b-rank-8-30,433,4,234.085253238678,233.99972772598267,58.0,162031,8151,0,2,24866,1,590,1,2000,1,1,46.769669937540215,0.3621452422318951,0.017413335478162952,0.0,0.006779661016949152,0.030972657512061255,5156.356110613809,995.3206924333103,24.296480081190747,139.2626671857304,0.058934873578522756,520773.0349463476
6259,dummy-lora-7b-rank-8-1200,82,1,233.99946475028992,233.99920654296875,58.0,162032,8152,0,2,24866,1,590,1,2000,3,1,3872.8568790397044,25.899753806936943,0.00329767554089922,0.0,0.001694915254237288,0.006687506049373796,325319.97783933516,2398.498431729044,41.84867854802143,236.0406641960144,0.032451135828151886,843233.1461016965
6260,dummy-lora-7b-rank-8-1195,653,5,234.1104209423065,233.99756026268005,58.0,162025,8153,0,2,24866,1,590,1,2000,4,2,44.30240909898617,0.3828606237926173,0.0262607576610633,0.0,0.00847457627118644,0.04320991020343618,5874.499446525566,1832.7103412336967,63.08452388894533,245.4081191751692,0.07012122431708136,1416696.7807355383
6261,dummy-lora-7b-rank-8-1164,358,3,235.1769590377808,235.1187891960144,58.0,162029,8154,0,2,24866,1,590,1,2000,4,4,51.57311604951944,0.42232640839881647,0.014397168824901472,0.0,0.005084745762711864,0.0245666603503252,6257.538080675025,613.0713584131917,13.394065607531466,231.48909934361777,0.030672722175039,282606.2581194583
6262,dummy-lora-7b-rank-8-30,660,2,235.14803099632263,235.117648601532,58.0,162020,8155,0,2,24866,1,590,1,2000,4,2,65.82759567779027,1.0967511874981173,0.026542266548701038,0.0,0.003389830508474576,0.03332192756565019,21854.761765026367,995.3206924333103,24.296480081190747,139.2626671857304,0.058934873578522756,520773.0349463476
6263,dummy-lora-7b-rank-8-30,562,6,235.25680804252625,235.11684584617612,58.0,161991,8156,0,2,24866,1,590,1,2000,6,3,42.86871852875575,0.30679802326909883,0.0226011421217727,0.0,0.010169491525423728,0.04294012517262016,4101.1074059176335,995.3206924333103,24.296480081190747,139.2626671857304,0.058934873578522756,520773.0349463476
6264,dummy-lora-7b-rank-8-106,64,8,235.3095579147339,235.1140878200531,58.0,43233,8158,0,2,25718,1,1790,1,2000,1,1,40.92697664604122,0.05845946378310099,0.002488529434637219,0.0,0.004469273743016759,0.011427076920670739,409.2697664604122,44.87477353173871,0.07122116455793726,215.30473257064818,0.008886543824489163,631.9300653329365
6265,dummy-lora-7b-rank-8-106,65,9,235.3356592655182,235.1134786605835,58.0,43233,8159,0,2,25718,1,1790,1,2000,1,1,40.50758617137375,0.056635360375132004,0.0025274127070534255,0.0,0.005027932960893855,0.012583278628841135,373.5699613582246,44.87477353173871,0.07122116455793726,215.30473257064818,0.008886543824489163,631.9300653329365
6266,dummy-lora-7b-rank-8-1150,1737,1,235.11197972297668,235.11175155639648,58.0,161972,8160,0,2,24866,1,590,1,2000,4,3,4382.762800417973,321.0121751123471,0.06985441968953592,0.0,0.001694915254237288,0.0732442501980105,7621624.509926855,693.9150567051913,35.920516937052184,232.078870677948,0.06400327218621298,835083.4191694647
6267,dummy-lora-7b-rank-8-939,359,2,235.13949275016785,235.10929369926453,58.0,161745,8163,0,2,24866,1,590,1,2000,15,8,66.22724688940819,0.7025732518929818,0.01443738438027829,0.0,0.003389830508474576,0.021217045397227442,12020.245310427588,546.5286078225513,2.8744756055331147,211.02602892655594,0.04184838033030446,26502.037581761848
6268,dummy-lora-7b-rank-8-1198,702,5,235.2208735942841,235.1081461906433,58.0,162023,8165,0,2,24866,1,590,1,2000,4,2,44.354787199156355,0.40079404792179363,0.028231319874527466,0.0,0.00847457627118644,0.04518047241690035,6316.121697159864,796.7318216861194,23.82698041902817,240.79516087259566,0.032126230493751594,526917.4181393775
6269,dummy-lora-7b-rank-8-1194,708,1,235.10708332061768,235.10684466362,58.0,162030,8166,0,2,24866,1,590,1,2000,3,2,4190.113886113886,133.50726785684546,0.028472613206788386,0.0,0.001694915254237288,0.031862443715262964,2974980.859140859,2203.206420362542,51.31137281351115,235.26112604141235,0.03720829521943834,1094603.3792257814
6270,dummy-lora-7b-rank-8-761,154,45,237.8985629081726,235.1051366329193,58.0,20,8169,0,2,2558,1,1245,1,2000,36,11,16.10924920362167,0.04743008312613263,0.060203283815480846,0.0,0.03614457831325301,0.13249244044198688,87.34792901519305,13.45092051800702,0.03794347570967533,232.68180113179343,0.16330468222905822,84.9413028164436
6271,dummy-lora-7b-rank-8-1203,401,3,235.1620817184448,235.10393118858337,58.0,4520,8170,0,2,62016,1,565,1,2000,1,1,51.59024358246235,0.29381576296344963,0.006466073271413829,0.0,0.005309734513274336,0.0170855422979625,6999.076379354059,51.59024358246235,0.29381576296344963,235.10393118858337,0.0170855422979625,6999.076379354059
6272,dummy-lora-7b-rank-8-869,155,60,239.14541101455688,235.10318422317505,58.0,30,8171,0,2,2558,1,1245,1,2000,3,1,14.843303727520194,0.03883497005492812,0.060594214229867084,0.0,0.04819277108433735,0.15697975639854178,68.03180875113422,11.587571631699387,0.036004229786964534,232.18109216690064,0.12783614450730116,62.01811911652818
6273,dummy-lora-7b-rank-8-761,171,60,239.14447665214536,235.10144472122192,58.0,20,8172,0,2,2558,1,1245,1,2000,36,12,14.840347794704636,0.040374314578178125,0.06684910086004692,0.0,0.04819277108433735,0.16323464302872162,71.97568680431748,13.45092051800702,0.03794347570967533,232.68180113179343,0.16330468222905822,84.9413028164436
6274,dummy-lora-7b-rank-8-855,160,51,238.0579285621643,235.10072422027588,58.0,28,8173,0,2,2558,1,1245,1,2000,21,2,17.24601823336704,0.04885579772039396,0.06254886630179828,0.0,0.04096385542168675,0.14447657714517176,88.59719170866988,20.131090982189416,0.21445899571760912,252.44374163945517,0.13179420161793307,2367.1284168000593
6275,dummy-lora-7b-rank-8-868,1272,39,236.9646527767181,235.0999457836151,58.0,156474,8174,0,2,30310,1,518,1,2000,4,4,20.914814040087528,0.1032577767077291,0.041966347740019797,0.0,0.07528957528957529,0.1925454983191704,723.974332156876,1043.5065789924604,53.53724652279352,186.34563943317957,0.06424886111835099,1500348.354403492
6276,dummy-lora-7b-rank-8-651,45,1,235.0988154411316,235.09861516952515,58.0,149849,8175,0,2,45254,1,733,1,2000,3,1,4993.219047619048,18.589256175665344,0.0009943872364873824,0.0,0.001364256480218281,0.0037229001969239445,234681.29523809525,1470.5167759528297,5.489206648023628,174.44385282198587,0.03239508719747561,69775.87720710754
6277,dummy-lora-7b-rank-8-651,416,4,235.1828773021698,235.0977718830109,58.0,149849,8177,0,2,45254,1,733,1,2000,3,2,47.0005322755215,0.23625533608119406,0.009192557563972246,0.0,0.005457025920873124,0.020106609405718495,4982.056421205279,1470.5167759528297,5.489206648023628,174.44385282198587,0.03239508719747561,69775.87720710754
6278,dummy-lora-7b-rank-8-623,748,4,235.1817021369934,235.095321893692,58.0,40811,8178,0,2,18182,1,501,1,2000,3,1,46.30688508299493,0.6611193751457127,0.04113958860411396,0.0,0.007984031936127744,0.057107652476369446,8752.001280686043,592.1087090513186,3.8980198334113783,198.12511249950953,0.09178111155277337,28458.62505457908
6279,dummy-lora-7b-rank-8-1184,1091,6,235.23527908325195,235.09424829483032,58.0,40806,8179,0,2,18182,1,501,1,2000,2,2,42.54390170508143,0.5953061505505041,0.06000439995600044,0.0,0.011976047904191617,0.08395649576438367,7820.987263450804,1216.6098523711782,11.312147165910744,235.66982094446817,0.10678144456951767,118719.654972248
6280,dummy-lora-7b-rank-8-634,1102,2,235.12426614761355,235.09302616119385,58.0,40805,8180,0,2,18182,1,501,1,2000,2,2,64.02051438596023,2.1956932029560683,0.06060939390606094,0.0,0.003992015968063872,0.06859342584218868,35403.344455436,787.058086942377,12.353517006323743,163.54835870530871,0.062235363490323374,168289.95574819224
6281,dummy-lora-7b-rank-8-623,215,6,235.2332944869995,235.09278106689453,58.0,40811,8181,0,2,18182,1,501,1,2000,3,2,42.70054771649054,0.2546160895723412,0.011824881751182488,0.0,0.011976047904191617,0.03577697755956572,1615.5040552738922,592.1087090513186,3.8980198334113783,198.12511249950953,0.09178111155277337,28458.62505457908
6282,dummy-lora-7b-rank-8-595,1024,3,235.1500997543335,235.0919086933136,58.0,40812,8182,0,2,18182,1,501,1,2000,2,1,51.5543100163477,1.1736421971489928,0.056319436805631944,0.0,0.005988023952095809,0.06829548470982356,17700.31310561271,19.290759507031346,0.20218537962931904,222.43611884117126,0.1487875481665915,2249.2988501479654
